user_id,monthly_income,current_balance,curr_dining,last_dining,dining_change_pct,curr_shopping,last_shopping,shopping_delta_amt,total_spend,expense_ratio,savings_ratio,goal_target,months_to_goal,goal_shortfall,predicted_balance_15d,agent_ground_truth_advice
814,125942,352072,6577,5449,20.7,10521,10178,343,33304,0.26,0.74,100000,0.3,0,335420,Goal reach in 0.3 months. Excellent budget discipline!
815,67696,399461,12480,10505,18.8,9986,13814,-3828,46026,0.68,0.32,1000000,42.5,600539,376448,Great! Shopping reduced by ₹3828. Goal reach in 42.5 months. Excellent budget discipline!
816,41628,229452,12907,8395,53.7,5621,5622,-1,31713,0.76,0.24,50000,0.4,0,213596,Dining increased by 54%. Goal reach in 0.4 months. High risk: Expense ratio at 70%+. Reduce wants.
817,125206,457756,8575,10897,-21.3,11731,15388,-3657,48011,0.38,0.62,100000,0.1,0,433750,Great! Shopping reduced by ₹3657. Goal reach in 0.1 months. Excellent budget discipline!
818,133061,442860,4010,4920,-18.5,8783,8893,-110,39665,0.3,0.7,100000,0.1,0,423028,Goal reach in 0.1 months. Excellent budget discipline!
819,99716,336688,12397,12476,-0.6,21793,21493,300,53205,0.53,0.47,50000,0.1,0,310086,Goal reach in 0.1 months. Excellent budget discipline!
820,131636,260329,7288,5511,32.2,5358,6949,-1591,35642,0.27,0.73,50000,0.1,0,242508,Dining increased by 32%. Goal reach in 0.1 months. Excellent budget discipline!
821,188976,27399,8673,10713,-19.0,8746,7942,804,51418,0.27,0.73,1000000,7.2,972601,1690,Goal reach in 7.2 months. Excellent budget discipline!
822,148048,337969,8774,12205,-28.1,17439,13004,4435,42221,0.29,0.71,1000000,8.8,662031,316858,Goal reach in 8.8 months. Excellent budget discipline!
823,176373,319504,9139,6918,32.1,12298,14203,-1905,39926,0.23,0.77,1000000,6.9,680496,299541,Dining increased by 32%. Goal reach in 6.9 months. Excellent budget discipline!
824,51291,20378,4542,4735,-4.1,15573,13182,2391,54101,1.05,0.0,50000,-1.0,50000,-6672,Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
825,111982,431935,2916,3893,-25.1,24840,25948,-1108,43406,0.39,0.61,100000,0.2,0,410232,Goal reach in 0.2 months. Excellent budget discipline!
826,41459,89923,11911,11718,1.6,22501,19682,2819,45833,1.11,0.0,100000,-1.0,100000,67006,Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
827,120043,42165,12935,17549,-26.3,19746,21514,-1768,52948,0.44,0.56,100000,1.4,57835,15691,Goal reach in 1.4 months. Excellent budget discipline!
828,77156,27202,4471,3751,19.2,2565,2492,73,24401,0.32,0.68,100000,1.8,72798,15002,Goal reach in 1.8 months. Excellent budget discipline!
829,83109,188542,13464,8700,54.8,3330,2500,830,55888,0.67,0.33,100000,2.3,0,160598,Dining increased by 55%. Goal reach in 2.3 months. Excellent budget discipline!
830,119546,211803,8031,6450,24.5,1181,994,187,44684,0.37,0.63,100000,0.8,0,189461,Goal reach in 0.8 months. Excellent budget discipline!
831,115968,171537,3204,4208,-23.9,19861,17814,2047,60138,0.52,0.48,100000,1.2,0,141468,Goal reach in 1.2 months. Excellent budget discipline!
832,165255,245349,7044,6800,3.6,14119,15397,-1278,62001,0.38,0.62,500000,4.4,254651,214348,Goal reach in 4.4 months. Excellent budget discipline!
833,39114,142866,11735,15056,-22.1,12372,9261,3111,42289,1.08,0.0,1000000,-1.0,1000000,121722,Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
834,105983,393629,3612,2748,31.4,8222,8733,-511,42206,0.4,0.6,500000,6.6,106371,372526,Dining increased by 31%. Goal reach in 6.6 months. Excellent budget discipline!
835,120473,135832,8822,11078,-20.4,15825,12728,3097,64348,0.53,0.47,1000000,17.3,864168,103658,Goal reach in 17.3 months. Excellent budget discipline!
836,71079,80086,5740,5465,5.0,5466,7124,-1658,31303,0.44,0.56,1000000,24.7,919914,64434,Goal reach in 24.7 months. Excellent budget discipline!
837,174207,414012,3898,3285,18.6,14748,14257,491,49236,0.28,0.72,100000,0.1,0,389394,Goal reach in 0.1 months. Excellent budget discipline!
838,114552,190336,4385,5977,-26.6,1836,2341,-505,28555,0.25,0.75,1000000,11.2,809664,176058,Goal reach in 11.2 months. Excellent budget discipline!
839,132900,392147,10280,8904,15.5,1453,954,499,41989,0.32,0.68,100000,0.2,0,371152,Goal reach in 0.2 months. Excellent budget discipline!
840,183413,277563,5408,4666,15.9,18693,15071,3622,65710,0.36,0.64,1000000,8.0,722437,244708,Goal reach in 8.0 months. Excellent budget discipline!
841,132730,476381,7097,6395,11.0,20616,20445,171,56158,0.42,0.58,50000,0.1,0,448302,Goal reach in 0.1 months. Excellent budget discipline!
842,183691,268353,14561,14505,0.4,7537,4633,2904,44870,0.24,0.76,500000,3.2,231647,245918,Goal reach in 3.2 months. Excellent budget discipline!
843,188414,97629,11073,12303,-10.0,18964,14138,4826,64771,0.34,0.66,1000000,7.9,902371,65244,Goal reach in 7.9 months. Excellent budget discipline!
844,95195,244247,6876,4187,64.2,8123,8932,-809,31083,0.33,0.67,500000,7.0,255753,228706,Dining increased by 64%. Goal reach in 7.0 months. Excellent budget discipline!
845,108344,150133,5234,6748,-22.4,10142,13705,-3563,57808,0.53,0.47,1000000,19.2,849867,121229,Great! Shopping reduced by ₹3563. Goal reach in 19.2 months. Excellent budget discipline!
846,93642,124278,5133,4010,28.0,14959,9118,5841,47886,0.51,0.49,100000,1.6,0,100335,Goal reach in 1.6 months. Excellent budget discipline!
847,34981,150297,3427,3167,8.2,7427,7592,-165,51052,1.46,0.0,500000,-1.0,500000,124771,Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
848,164362,194566,9083,6534,39.0,11030,8066,2964,51852,0.32,0.68,100000,0.5,0,168640,Dining increased by 39%. Goal reach in 0.5 months. Excellent budget discipline!
849,94540,286750,8159,7909,3.2,8934,10046,-1112,50766,0.54,0.46,500000,10.1,213250,261367,Goal reach in 10.1 months. Excellent budget discipline!
850,106732,378787,8874,10448,-15.1,4864,3871,993,45471,0.43,0.57,50000,0.1,0,356052,Goal reach in 0.1 months. Excellent budget discipline!
851,52334,319983,3539,4907,-27.9,1131,892,239,37002,0.71,0.29,100000,2.3,0,301482,Goal reach in 2.3 months. High risk: Expense ratio at 70%+. Reduce wants.
852,195362,239537,5223,4721,10.6,20375,13396,6979,62183,0.32,0.68,1000000,7.1,760463,208446,Goal reach in 7.1 months. Excellent budget discipline!
853,100901,70490,5353,3312,61.6,18511,21668,-3157,44613,0.44,0.56,500000,8.6,429510,48184,Dining increased by 62%. Great! Shopping reduced by ₹3157. Goal reach in 8.6 months. Excellent budget discipline!
854,114860,483255,4603,2927,57.3,16597,19836,-3239,42694,0.37,0.63,50000,0.1,0,461908,Dining increased by 57%. Great! Shopping reduced by ₹3239. Goal reach in 0.1 months. Excellent budget discipline!
855,159790,247871,2508,3222,-22.2,3452,2932,520,51109,0.32,0.68,50000,0.1,0,222316,Goal reach in 0.1 months. Excellent budget discipline!
856,62178,307672,5754,7684,-25.1,12658,9123,3535,44355,0.71,0.29,50000,0.1,0,285494,Goal reach in 0.1 months. High risk: Expense ratio at 70%+. Reduce wants.
857,69512,258830,7925,10738,-26.2,6021,7350,-1329,36298,0.52,0.48,50000,0.1,0,240681,Goal reach in 0.1 months. Excellent budget discipline!
858,146020,426371,9749,7877,23.8,5944,7578,-1634,51506,0.35,0.65,100000,0.2,0,400618,Goal reach in 0.2 months. Excellent budget discipline!
859,157868,193018,11938,16439,-27.4,10124,10687,-563,38345,0.24,0.76,50000,0.1,0,173846,Goal reach in 0.1 months. Excellent budget discipline!
860,148498,175820,4872,4145,17.5,1025,660,365,35561,0.24,0.76,100000,0.6,0,158040,Goal reach in 0.6 months. Excellent budget discipline!
861,75891,486733,3466,4002,-13.4,12268,9178,3090,61944,0.82,0.18,1000000,64.7,513267,455761,Goal reach in 64.7 months. High risk: Expense ratio at 70%+. Reduce wants.
862,105790,461422,14547,10987,32.4,2617,2246,371,30281,0.29,0.71,500000,5.4,38578,446282,Dining increased by 32%. Goal reach in 5.4 months. Excellent budget discipline!
863,84154,161928,3100,4103,-24.4,5858,5809,49,28414,0.34,0.66,50000,0.3,0,147721,Goal reach in 0.3 months. Excellent budget discipline!
864,83534,125821,3283,4327,-24.1,19603,20368,-765,44322,0.53,0.47,1000000,24.9,874179,103660,Goal reach in 24.9 months. Excellent budget discipline!
865,156377,334839,12158,8398,44.8,20849,26254,-5405,64796,0.41,0.59,50000,0.1,0,302441,Dining increased by 45%. Great! Shopping reduced by ₹5405. Goal reach in 0.1 months. Excellent budget discipline!
866,134809,19291,6426,5320,20.8,15307,16559,-1252,57327,0.43,0.57,100000,1.2,80709,-9372,Goal reach in 1.2 months. Excellent budget discipline!
867,78857,497906,7853,10639,-26.2,8357,5927,2430,38149,0.48,0.52,1000000,22.1,502094,478832,Goal reach in 22.1 months. Excellent budget discipline!
868,119342,308590,5333,4194,27.2,20262,15910,4352,62256,0.52,0.48,500000,7.7,191410,277462,Goal reach in 7.7 months. Excellent budget discipline!
869,36967,243562,12738,8613,47.9,22431,14158,8273,75245,2.04,0.0,500000,-1.0,500000,205940,Dining increased by 48%. Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
870,186776,290269,2882,3627,-20.5,1937,2043,-106,45291,0.24,0.76,50000,0.1,0,267624,Goal reach in 0.1 months. Excellent budget discipline!
871,121640,54278,3344,2378,40.6,21374,26149,-4775,41866,0.34,0.66,50000,0.5,0,33345,Dining increased by 41%. Great! Shopping reduced by ₹4775. Goal reach in 0.5 months. Excellent budget discipline!
872,52137,49358,5595,4027,38.9,11754,9191,2563,30948,0.59,0.41,50000,1.9,642,33884,Dining increased by 39%. Goal reach in 1.9 months. Excellent budget discipline!
873,114064,331203,11764,14663,-19.8,5270,6128,-858,52494,0.46,0.54,100000,0.5,0,304956,Goal reach in 0.5 months. Excellent budget discipline!
874,80039,247301,4886,4254,14.9,20574,27732,-7158,49417,0.62,0.38,1000000,31.0,752699,222592,Great! Shopping reduced by ₹7158. Goal reach in 31.0 months. Excellent budget discipline!
875,112628,493793,6400,5854,9.3,11325,10006,1319,57897,0.51,0.49,100000,0.1,0,464844,Goal reach in 0.1 months. Excellent budget discipline!
876,164355,40038,13267,14438,-8.1,4328,5228,-900,47094,0.29,0.71,500000,4.2,459962,16491,Goal reach in 4.2 months. Excellent budget discipline!
877,72149,275029,7981,5301,50.6,17701,21891,-4190,54794,0.76,0.24,100000,2.6,0,247632,Dining increased by 51%. Great! Shopping reduced by ₹4190. Goal reach in 2.6 months. High risk: Expense ratio at 70%+. Reduce wants.
878,199194,495605,9127,7736,18.0,17552,21684,-4132,47128,0.24,0.76,1000000,5.9,504395,472041,Great! Shopping reduced by ₹4132. Goal reach in 5.9 months. Excellent budget discipline!
879,72586,157162,6887,9278,-25.8,17310,10505,6805,61309,0.84,0.16,1000000,85.9,842838,126508,Goal reach in 85.9 months. High risk: Expense ratio at 70%+. Reduce wants.
880,181914,22933,14738,16023,-8.0,12249,13123,-874,67686,0.37,0.63,1000000,8.7,977067,-10910,Goal reach in 8.7 months. Excellent budget discipline!
881,105514,43247,14503,9141,58.7,22809,25463,-2654,46649,0.44,0.56,50000,0.7,0,19922,Dining increased by 59%. Great! Shopping reduced by ₹2654. Goal reach in 0.7 months. Excellent budget discipline!
882,172053,356525,10242,13257,-22.7,10634,10424,210,33555,0.2,0.8,100000,0.2,0,339748,Goal reach in 0.2 months. Excellent budget discipline!
883,108400,294214,7426,6527,13.8,21311,27728,-6417,68488,0.63,0.37,100000,1.0,0,259970,Great! Shopping reduced by ₹6417. Goal reach in 1.0 months. Excellent budget discipline!
884,58900,388152,8422,8409,0.2,1061,846,215,42590,0.72,0.28,1000000,56.6,611848,366857,Goal reach in 56.6 months. High risk: Expense ratio at 70%+. Reduce wants.
885,194367,475813,7932,7676,3.3,17012,19541,-2529,57192,0.29,0.71,50000,0.1,0,447217,Great! Shopping reduced by ₹2529. Goal reach in 0.1 months. Excellent budget discipline!
886,97320,78817,7292,5022,45.2,8779,7650,1129,55780,0.57,0.43,1000000,23.7,921183,50927,Dining increased by 45%. Goal reach in 23.7 months. Excellent budget discipline!
887,33078,325412,4318,5289,-18.4,8600,10860,-2260,31970,0.97,0.03,100000,31.5,0,309427,Great! Shopping reduced by ₹2260. Goal reach in 31.5 months. High risk: Expense ratio at 70%+. Reduce wants.
888,152994,152065,2784,3460,-19.5,2435,1780,655,24091,0.16,0.84,50000,0.2,0,140020,Goal reach in 0.2 months. Excellent budget discipline!
889,157078,286582,9520,11159,-14.7,9445,10129,-684,46847,0.3,0.7,1000000,8.6,713418,263158,Goal reach in 8.6 months. Excellent budget discipline!
890,158211,206405,9021,8673,4.0,9122,11647,-2525,48801,0.31,0.69,100000,0.5,0,182004,Great! Shopping reduced by ₹2525. Goal reach in 0.5 months. Excellent budget discipline!
891,71982,84164,13261,16133,-17.8,3985,5095,-1110,45528,0.63,0.37,50000,1.3,0,61400,Goal reach in 1.3 months. Excellent budget discipline!
892,191642,242035,12016,7515,59.9,22800,18092,4708,71168,0.37,0.63,1000000,7.9,757965,206451,Dining increased by 60%. Goal reach in 7.9 months. Excellent budget discipline!
893,95270,281184,11374,10497,8.4,7778,9029,-1251,47136,0.49,0.51,50000,0.1,0,257616,Goal reach in 0.1 months. Excellent budget discipline!
894,163232,368446,3499,2514,39.2,24803,22662,2141,65028,0.4,0.6,1000000,9.4,631554,335932,Dining increased by 39%. Goal reach in 9.4 months. Excellent budget discipline!
895,131915,232812,3308,3852,-14.1,4529,3052,1477,40514,0.31,0.69,100000,0.6,0,212555,Goal reach in 0.6 months. Excellent budget discipline!
896,37840,367070,14473,14299,1.2,3630,2953,677,32958,0.87,0.13,1000000,189.8,632930,350591,Goal reach in 189.8 months. High risk: Expense ratio at 70%+. Reduce wants.
897,172184,105733,10025,7874,27.3,9119,11208,-2089,34929,0.2,0.8,50000,0.2,0,88268,Great! Shopping reduced by ₹2089. Goal reach in 0.2 months. Excellent budget discipline!
898,121758,350715,3417,3658,-6.6,11992,8865,3127,38410,0.32,0.68,50000,0.1,0,331510,Goal reach in 0.1 months. Excellent budget discipline!
899,37648,210592,14864,11832,25.6,7456,8765,-1309,40691,1.08,0.0,500000,-1.0,500000,190246,Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
900,84191,327226,4134,3319,24.5,4507,6266,-1759,19215,0.23,0.77,100000,0.5,0,317618,Goal reach in 0.5 months. Excellent budget discipline!
901,48779,309096,7047,9188,-23.3,2261,1657,604,32186,0.66,0.34,1000000,56.5,690904,293003,Goal reach in 56.5 months. Excellent budget discipline!
902,45697,333739,4929,5556,-11.3,10078,10100,-22,31014,0.68,0.32,50000,0.1,0,318232,Goal reach in 0.1 months. Excellent budget discipline!
903,88316,335000,14409,9481,52.0,4423,4696,-273,42539,0.48,0.52,100000,0.7,0,313730,Dining increased by 52%. Goal reach in 0.7 months. Excellent budget discipline!
904,182825,153603,6766,8602,-21.3,15710,15425,285,50885,0.28,0.72,100000,0.5,0,128160,Goal reach in 0.5 months. Excellent budget discipline!
905,33653,430008,10373,13066,-20.6,13521,16266,-2745,65993,1.96,0.0,500000,-1.0,500000,397012,Great! Shopping reduced by ₹2745. Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
906,168918,465175,4762,6498,-26.7,19804,27359,-7555,35191,0.21,0.79,1000000,6.8,534825,447580,Great! Shopping reduced by ₹7555. Goal reach in 6.8 months. Excellent budget discipline!
907,169665,416444,9843,12858,-23.4,19390,18212,1178,62702,0.37,0.63,1000000,8.6,583556,385093,Goal reach in 8.6 months. Excellent budget discipline!
908,112408,31089,12766,14413,-11.4,6580,4289,2291,39758,0.35,0.65,500000,6.8,468911,11210,Goal reach in 6.8 months. Excellent budget discipline!
909,188642,487703,14975,18985,-21.1,2281,2087,194,45364,0.24,0.76,100000,0.1,0,465021,Goal reach in 0.1 months. Excellent budget discipline!
910,149233,253853,14800,9753,51.7,16156,12613,3543,60149,0.4,0.6,100000,0.6,0,223778,Dining increased by 52%. Goal reach in 0.6 months. Excellent budget discipline!
911,59395,497073,9384,10780,-12.9,13963,18914,-4951,55247,0.93,0.07,100000,0.1,0,469450,Great! Shopping reduced by ₹4951. Goal reach in 0.1 months. High risk: Expense ratio at 70%+. Reduce wants.
912,127929,481877,12653,16074,-21.3,6771,4067,2704,64107,0.5,0.5,100000,0.1,0,449824,Goal reach in 0.1 months. Excellent budget discipline!
913,67395,325696,7842,5206,50.6,17255,14599,2656,67210,1.0,0.0,1000000,5053.3,674304,292091,Dining increased by 51%. Goal reach in 5053.3 months. High risk: Expense ratio at 70%+. Reduce wants.
914,44743,215859,11640,8597,35.4,17915,14754,3161,48481,1.08,0.0,1000000,-1.0,1000000,191618,Dining increased by 35%. Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
915,146881,124848,5983,6363,-6.0,10040,7647,2393,53129,0.36,0.64,100000,0.8,0,98284,Goal reach in 0.8 months. Excellent budget discipline!
916,122992,335720,9530,5724,66.5,3591,3169,422,36266,0.29,0.71,100000,0.4,0,317587,Dining increased by 66%. Goal reach in 0.4 months. Excellent budget discipline!
917,169992,214973,7471,5427,37.7,14685,10211,4474,48349,0.28,0.72,100000,0.5,0,190798,Dining increased by 38%. Goal reach in 0.5 months. Excellent budget discipline!
918,30440,122302,13583,12091,12.3,7527,6963,564,63848,2.1,0.0,500000,-1.0,500000,90378,Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
919,180653,410795,12480,9079,37.5,24950,31323,-6373,58231,0.32,0.68,1000000,7.5,589205,381680,Dining increased by 37%. Great! Shopping reduced by ₹6373. Goal reach in 7.5 months. Excellent budget discipline!
920,65555,406835,10567,14555,-27.4,16381,12242,4139,43271,0.66,0.34,100000,0.8,0,385200,Goal reach in 0.8 months. Excellent budget discipline!
921,135131,181137,12957,17987,-28.0,22766,18923,3843,53053,0.39,0.61,500000,5.7,318863,154610,Goal reach in 5.7 months. Excellent budget discipline!
922,146029,479097,3722,3209,16.0,6128,6806,-678,44522,0.3,0.7,1000000,8.9,520903,456836,Goal reach in 8.9 months. Excellent budget discipline!
923,36256,459704,4012,3978,0.9,7700,7106,594,34270,0.95,0.05,500000,205.5,40296,442569,Goal reach in 205.5 months. High risk: Expense ratio at 70%+. Reduce wants.
924,168662,211898,8498,9446,-10.0,4936,4208,728,56154,0.33,0.67,50000,0.1,0,183821,Goal reach in 0.1 months. Excellent budget discipline!
925,140806,255128,11719,7317,60.2,16156,15085,1071,53169,0.38,0.62,1000000,10.8,744872,228544,Dining increased by 60%. Goal reach in 10.8 months. Excellent budget discipline!
926,119546,489954,2938,3240,-9.3,10075,11664,-1589,24544,0.21,0.79,100000,0.1,0,477682,Goal reach in 0.1 months. Excellent budget discipline!
927,150385,54826,2505,3006,-16.7,2588,1958,630,20938,0.14,0.86,100000,0.7,0,44357,Goal reach in 0.7 months. Excellent budget discipline!
928,173978,130706,11698,8394,39.4,12161,8086,4075,58454,0.34,0.66,1000000,8.4,869294,101479,Dining increased by 39%. Goal reach in 8.4 months. Excellent budget discipline!
929,183814,488372,3755,3254,15.4,11128,14027,-2899,26752,0.15,0.85,500000,2.6,11628,474996,Great! Shopping reduced by ₹2899. Goal reach in 2.6 months. Excellent budget discipline!
930,133524,283249,12361,15852,-22.0,8947,6322,2625,64928,0.49,0.51,100000,0.6,0,250785,Goal reach in 0.6 months. Excellent budget discipline!
931,77057,113892,4464,5592,-20.2,18804,21320,-2516,62661,0.81,0.19,1000000,67.9,886108,82562,Great! Shopping reduced by ₹2516. Goal reach in 67.9 months. High risk: Expense ratio at 70%+. Reduce wants.
932,90540,14596,13060,14299,-8.7,6681,4698,1983,52737,0.58,0.42,50000,1.2,35404,-11772,Goal reach in 1.2 months. Excellent budget discipline!
933,92421,476359,8461,10213,-17.2,15014,16235,-1221,35442,0.38,0.62,100000,0.1,0,458638,Goal reach in 0.1 months. Excellent budget discipline!
934,56579,385649,14034,13377,4.9,12273,8717,3556,44054,0.78,0.22,500000,33.8,114351,363622,Goal reach in 33.8 months. High risk: Expense ratio at 70%+. Reduce wants.
935,57503,360375,3678,3068,19.9,14441,20104,-5663,35640,0.62,0.38,50000,0.1,0,342555,Great! Shopping reduced by ₹5663. Goal reach in 0.1 months. Excellent budget discipline!
936,61187,268419,8256,8983,-8.1,4090,3158,932,55813,0.91,0.09,1000000,176.1,731581,240512,Goal reach in 176.1 months. High risk: Expense ratio at 70%+. Reduce wants.
937,143824,192447,9664,7032,37.4,13338,15023,-1685,47010,0.33,0.67,100000,0.6,0,168942,Dining increased by 37%. Goal reach in 0.6 months. Excellent budget discipline!
938,123644,168418,6406,4816,33.0,15622,18958,-3336,64243,0.52,0.48,50000,0.3,0,136296,Dining increased by 33%. Great! Shopping reduced by ₹3336. Goal reach in 0.3 months. Excellent budget discipline!
939,124366,323460,3794,4089,-7.2,23773,15772,8001,55745,0.45,0.55,1000000,13.6,676540,295588,Goal reach in 13.6 months. Excellent budget discipline!
940,137047,180607,5812,7995,-27.3,6721,9374,-2653,27850,0.2,0.8,1000000,8.8,819393,166682,Great! Shopping reduced by ₹2653. Goal reach in 8.8 months. Excellent budget discipline!
941,186742,66566,10912,7768,40.5,5535,7566,-2031,51410,0.28,0.72,500000,3.6,433434,40861,Dining increased by 40%. Great! Shopping reduced by ₹2031. Goal reach in 3.6 months. Excellent budget discipline!
942,63703,238961,8876,9957,-10.9,14448,14428,20,43189,0.68,0.32,100000,2.5,0,217366,Goal reach in 2.5 months. Excellent budget discipline!
943,64163,472257,6969,8081,-13.8,17654,22225,-4571,64302,1.0,0.0,100000,-1.0,100000,440106,Great! Shopping reduced by ₹4571. Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
944,160781,425082,11726,10093,16.2,24555,24757,-202,59172,0.37,0.63,500000,4.1,74918,395496,Goal reach in 4.1 months. Excellent budget discipline!
945,99160,415101,14915,20752,-28.1,20137,24856,-4719,77155,0.78,0.22,500000,18.9,84899,376524,Great! Shopping reduced by ₹4719. Goal reach in 18.9 months. High risk: Expense ratio at 70%+. Reduce wants.
946,170833,442993,12397,9897,25.3,24345,17487,6858,77110,0.45,0.55,100000,0.1,0,404438,Goal reach in 0.1 months. Excellent budget discipline!
947,60640,482470,9739,6493,50.0,10225,11114,-889,65782,1.08,0.0,50000,-1.0,50000,449579,Dining increased by 50%. Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
948,170129,7390,11022,14825,-25.7,2739,1996,743,48566,0.29,0.71,500000,4.1,492610,-16893,Goal reach in 4.1 months. Excellent budget discipline!
949,101248,163715,4144,5090,-18.6,24729,18392,6337,40628,0.4,0.6,500000,7.7,336285,143401,Goal reach in 7.7 months. Excellent budget discipline!
950,70825,359186,6660,8763,-24.0,18785,12574,6211,37835,0.53,0.47,50000,0.1,0,340268,Goal reach in 0.1 months. Excellent budget discipline!
951,128726,421818,11090,7064,57.0,17404,24000,-6596,56171,0.44,0.56,50000,0.1,0,393732,Dining increased by 57%. Great! Shopping reduced by ₹6596. Goal reach in 0.1 months. Excellent budget discipline!
952,81622,314820,3101,2262,37.1,8153,9687,-1534,39798,0.49,0.51,100000,0.9,0,294921,Dining increased by 37%. Goal reach in 0.9 months. Excellent budget discipline!
953,68755,250899,3242,4336,-25.2,1361,1274,87,43438,0.63,0.37,50000,0.1,0,229180,Goal reach in 0.1 months. Excellent budget discipline!
954,121277,361347,13949,12717,9.7,4437,5655,-1218,59732,0.49,0.51,100000,0.5,0,331481,Goal reach in 0.5 months. Excellent budget discipline!
955,156657,272907,3864,2819,37.1,6167,5005,1162,26720,0.17,0.83,50000,0.1,0,259547,Dining increased by 37%. Goal reach in 0.1 months. Excellent budget discipline!
956,92833,257989,4372,5017,-12.9,21056,23400,-2344,49680,0.54,0.46,100000,1.1,0,233149,Great! Shopping reduced by ₹2344. Goal reach in 1.1 months. Excellent budget discipline!
957,138855,136047,12413,13870,-10.5,21036,13243,7793,60383,0.43,0.57,1000000,12.4,863953,105856,Goal reach in 12.4 months. Excellent budget discipline!
958,69533,219185,14197,13810,2.8,1075,1316,-241,42111,0.61,0.39,50000,0.2,0,198130,Goal reach in 0.2 months. Excellent budget discipline!
959,50541,450544,2166,1710,26.7,6520,4715,1805,49887,0.99,0.01,1000000,1391.3,549456,425600,Goal reach in 1391.3 months. High risk: Expense ratio at 70%+. Reduce wants.
960,114905,346079,10043,8560,17.3,15207,9645,5562,51273,0.45,0.55,100000,0.5,0,320442,Goal reach in 0.5 months. Excellent budget discipline!
961,52499,480053,6384,8034,-20.5,4324,2765,1559,41015,0.78,0.22,100000,0.3,0,459546,Goal reach in 0.3 months. High risk: Expense ratio at 70%+. Reduce wants.
962,40189,464212,7891,9510,-17.0,13153,16399,-3246,44686,1.11,0.0,1000000,-1.0,1000000,441869,Great! Shopping reduced by ₹3246. Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
963,117147,368378,7808,7058,10.6,22282,15507,6775,63303,0.54,0.46,50000,0.1,0,336726,Goal reach in 0.1 months. Excellent budget discipline!
964,52334,329606,2663,2795,-4.7,7775,9897,-2122,44285,0.85,0.15,1000000,116.0,670394,307464,Great! Shopping reduced by ₹2122. Goal reach in 116.0 months. High risk: Expense ratio at 70%+. Reduce wants.
965,162646,157786,2818,3484,-19.1,19439,25389,-5950,48846,0.3,0.7,500000,4.1,342214,133363,Great! Shopping reduced by ₹5950. Goal reach in 4.1 months. Excellent budget discipline!
966,151589,244429,5718,5241,9.1,15864,20449,-4585,64001,0.42,0.58,100000,0.6,0,212428,Great! Shopping reduced by ₹4585. Goal reach in 0.6 months. Excellent budget discipline!
967,42331,473020,14863,10630,39.8,21495,28995,-7500,63775,1.51,0.0,1000000,-1.0,1000000,441132,Dining increased by 40%. Great! Shopping reduced by ₹7500. Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
968,146554,149511,5740,7795,-26.4,1193,1375,-182,30352,0.21,0.79,500000,4.0,350489,134335,Goal reach in 4.0 months. Excellent budget discipline!
969,128988,30543,8977,8920,0.6,21754,17939,3815,49033,0.38,0.62,50000,0.5,0,6026,Goal reach in 0.5 months. Excellent budget discipline!
970,162546,376338,4218,2775,52.0,17428,22016,-4588,51861,0.32,0.68,50000,0.1,0,350408,Dining increased by 52%. Great! Shopping reduced by ₹4588. Goal reach in 0.1 months. Excellent budget discipline!
971,116315,259573,11794,13676,-13.8,19735,27135,-7400,67889,0.58,0.42,1000000,19.6,740427,225628,Great! Shopping reduced by ₹7400. Goal reach in 19.6 months. Excellent budget discipline!
972,97277,164236,6055,7634,-20.7,14307,15062,-755,41704,0.43,0.57,100000,1.2,0,143384,Goal reach in 1.2 months. Excellent budget discipline!
973,199764,94026,5365,3242,65.5,11861,7777,4084,55586,0.28,0.72,100000,0.6,0,66233,Dining increased by 65%. Goal reach in 0.6 months. Excellent budget discipline!
974,179684,476264,9030,7277,24.1,10788,12400,-1612,34094,0.19,0.81,100000,0.1,0,459217,Goal reach in 0.1 months. Excellent budget discipline!
975,109868,210684,14760,12759,15.7,18987,19898,-911,74092,0.67,0.33,500000,12.8,289316,173638,Goal reach in 12.8 months. Excellent budget discipline!
976,101715,120681,2354,2651,-11.2,5463,4292,1171,49905,0.49,0.51,500000,9.2,379319,95728,Goal reach in 9.2 months. Excellent budget discipline!
977,31771,105301,2911,3584,-18.8,21188,17644,3544,70202,2.21,0.0,500000,-1.0,500000,70200,Falling short of goal due to overspending. High risk: Expense ratio at 70%+. Reduce wants.
