user_id,monthly_income,current_balance,food_expense_monthly,transport_expense_monthly,shopping_expense_monthly,utilities_expense_monthly,rent_bill_upcoming,internet_bill_upcoming,electricity_bill_upcoming,subscription_netflix,subscription_spotify,subscription_prime,other_upcoming_bills,predicted_balance_15_days
1581,27564,3515,9623,4500,8530,1289,5626,1046,1891,499,179,599,1131,-5645.0
1582,47345,16605,9187,4849,1976,1379,3490,568,2672,649,179,299,2187,21538.0
1583,114223,58240,4180,3589,11628,4973,12487,1407,1835,649,0,299,270,86219.5
1584,99273,7586,3960,549,794,3851,13273,711,2759,649,119,299,1596,33239.5
1585,94859,33186,5879,1014,1722,2378,22755,1057,3019,0,0,0,3526,44762.0
1586,100765,28928,7153,3291,13885,2958,16684,881,3296,199,179,599,4379,39450.0
1587,94038,22711,9035,3278,11411,3127,14366,1464,1938,649,119,299,365,37104.5
1588,72393,56962,5270,3118,898,1065,23448,1259,999,649,0,299,2531,58798.0
1589,86081,22039,6687,2337,13455,3183,18906,919,1310,199,119,0,2,30793.5
1590,49430,38561,2582,5171,102,5494,7989,1096,2235,499,119,299,3051,41313.5
1591,95532,77483,11805,1665,11051,4774,15021,547,1388,649,119,599,783,91495.5
1592,47788,3577,11293,5498,12380,5442,6380,730,3752,649,179,0,2211,-3736.5
1593,115505,30350,2288,2749,13262,4919,8689,1078,3960,649,119,299,4483,57216.5
1594,68543,35798,7664,914,7453,1777,11603,976,1710,649,0,599,1032,44596.5
1595,33919,12785,9979,2768,9639,3566,10473,1449,2423,199,119,599,2059,-552.5
1596,89346,74227,5859,1604,12406,2903,4676,588,2486,199,119,0,4169,95277.0
1597,116122,63957,5060,5358,2032,3761,10790,1230,1991,199,179,599,237,98687.5
1598,59974,67431,3183,5158,12224,4851,8282,1431,3705,499,0,0,3883,66910.0
1599,36371,19297,6335,3856,6172,1078,22095,551,674,649,119,599,3179,896.0
1600,65084,73894,3446,2916,11252,2581,16376,1033,3832,499,179,299,1985,72135.5
1601,49629,65772,8679,2434,1534,6874,12431,921,2864,499,179,0,1462,62470.0
1602,71184,21581,11941,5965,7197,3162,3602,1110,3548,199,119,599,871,32992.5
1603,81916,57192,8213,703,13677,1985,4937,945,1323,649,119,0,1221,76667.0
1604,93972,3462,3903,568,11039,2485,9812,1460,3417,649,119,599,1666,23728.5
1605,82187,66173,9894,1015,11401,6745,4067,630,1430,499,179,0,3436,82498.0
1606,32984,17511,11269,4063,4570,6721,16401,1099,3434,0,119,299,1656,-2316.5
1607,53039,78106,4377,4956,6706,3620,8252,1147,2514,0,179,0,1131,81573.0
1608,105431,50665,2847,1964,11655,1964,16472,873,768,649,0,0,1971,73432.5
1609,103691,46414,9370,5650,434,3547,3379,1050,2317,649,119,299,810,80136.0
1610,78606,74573,8341,2152,9449,1828,24886,1029,3017,499,0,599,55,72906.0
1611,30616,15386,3239,1206,8246,4173,22566,604,723,499,0,299,3523,-5952.0
1612,70072,56460,7600,2125,9122,3673,23131,886,1775,199,0,0,2662,51583.0
1613,44574,8221,11524,5252,13603,6293,8196,1157,3635,499,179,299,3279,-5072.0
1614,23430,25474,6791,4285,10991,2718,24516,835,3522,499,179,299,1533,-6586.5
1615,32676,23045,4365,1845,8503,3432,16881,1235,3454,0,179,0,4011,4550.5
1616,30816,6922,7055,843,13859,2228,15119,616,3377,0,179,0,933,-9886.5
1617,52733,24706,7622,4286,7256,3410,23504,500,1647,0,0,299,662,13173.5
1618,105680,44771,2372,1035,9148,4778,11737,1128,737,0,179,0,3845,71318.5
1619,22050,54335,9783,854,6461,2840,8259,1395,2622,499,0,599,3023,38994.0
1620,53933,54949,3949,4042,4083,1497,14633,1037,999,649,0,599,2677,54536.0
1621,44951,72714,2244,5523,5996,1536,13461,935,2045,0,179,599,143,70178.0
1622,52413,17240,9795,1482,4852,4305,5922,995,767,199,0,599,3275,21472.5
1623,54801,4716,7772,1845,2512,2164,6387,511,2010,199,179,299,4324,11061.0
1624,75619,18574,2124,3509,5528,2971,24826,793,1486,499,0,299,239,21175.5
1625,52913,75717,3919,1026,1263,4527,24936,1007,2123,199,119,299,2004,66119.0
1626,60600,46066,11827,1430,5951,1299,17553,1352,3621,0,179,0,3769,39638.5
1627,77775,63826,11617,3256,2747,3386,13062,1180,3630,649,0,299,4246,69144.5
1628,110816,22213,11732,2782,7280,5398,23397,1064,1222,649,179,299,3396,33819.0
1629,110093,73916,2530,2446,10974,4963,24751,1280,1595,0,0,0,802,90078.0
1630,55400,68151,9849,4427,1093,5687,9959,1259,689,199,179,0,352,72686.0
1631,24494,52906,8929,5882,10978,5171,12947,627,1495,499,119,0,1974,32012.0
1632,100688,2463,6349,3041,11007,4859,12559,575,2085,649,119,599,1133,22460.0
1633,109431,33973,6756,2416,3763,1913,3551,768,1065,0,179,299,4561,70841.5
1634,94691,76694,3801,3860,7351,5875,3133,645,1492,0,179,299,1063,106785.0
1635,117419,22651,7156,2093,12227,4695,9607,1414,3283,199,0,299,1395,52078.0
1636,63001,70694,9856,3425,13031,1920,14103,902,655,499,0,0,1548,70371.5
1637,87364,22008,7461,4125,10515,2523,13205,998,2395,499,179,299,1530,34273.0
1638,65028,72474,11228,5969,232,2749,9599,1465,2086,199,119,599,52,80780.0
1639,117659,40185,7302,1723,2101,4617,16372,1059,2276,0,119,299,3151,67867.0
1640,57573,76417,9432,2459,12544,3700,8124,698,2365,199,179,299,2786,76486.0
1641,20806,73139,8189,1465,2028,2005,4060,1082,1172,199,0,0,1144,69041.5
1642,76638,36980,3142,5559,6233,2701,17048,1423,2164,199,179,599,2112,42757.5
1643,49757,24504,9076,5492,14049,4302,21570,1002,1608,0,179,299,295,7970.0
1644,54636,56970,9614,5954,7926,1803,22049,1103,2616,649,119,0,2989,42114.5
1645,100097,18766,11947,4178,1929,6147,6170,902,3956,0,119,599,4742,40226.0
1646,68280,13695,6840,4812,9650,4366,13919,1475,2920,649,0,599,1580,13859.0
1647,44262,19796,3629,1122,9840,3892,22030,708,554,649,0,0,2425,6319.5
1648,100435,44543,7062,4948,8599,4498,19979,841,584,199,179,0,2627,57798.0
1649,82211,16559,2762,5287,3340,5967,18583,1350,2380,499,179,0,4805,21190.5
1650,74842,35139,8905,5226,13980,4162,7106,547,3488,199,179,0,4162,40742.5
1651,76979,10802,6889,2872,1977,1114,6421,1040,3388,0,179,0,1593,30244.5
1652,101470,75843,6839,3448,2413,4329,19303,675,1091,499,119,0,509,95867.5
1653,58197,42205,5957,3799,8026,5468,5278,1010,3279,499,0,299,1891,47422.5
1654,61844,36159,2557,1668,14686,5945,20548,518,2459,0,0,0,1461,29667.0
1655,84754,13516,6621,5249,5418,3137,20001,994,3169,0,0,0,1999,19517.5
1656,54157,52492,2839,891,6025,5852,16052,854,1508,199,0,599,1970,50585.0
1657,97129,31086,10194,4309,13470,6417,3450,1058,2864,0,119,599,1551,52814.5
1658,60042,32480,11243,2907,14822,1030,12990,844,3735,649,179,599,3851,24653.0
1659,81665,54091,11596,5364,4937,6948,15778,559,3172,649,0,0,101,60242.0
1660,102856,49766,10348,5392,13271,2805,10372,1187,751,499,0,0,1460,71017.0
1661,47376,40737,8998,5527,9952,4569,4892,1266,2699,199,179,299,2846,37522.0
1662,75554,11265,2510,4760,3597,2436,24912,1415,1859,199,119,299,733,12854.5
1663,34199,72990,3137,5328,1378,5785,21838,728,1409,499,119,299,3092,54291.5
1664,101412,17386,7606,1080,620,6310,16362,646,3939,0,0,299,2434,36604.0
1665,70948,39425,6666,1320,929,4428,6808,797,2286,199,0,0,532,57605.5
1666,93781,45254,10906,1747,6544,1456,12476,832,3413,499,0,599,91,63908.0
1667,92750,55634,7434,623,7572,1448,21141,1250,1099,499,119,0,1819,67543.5
1668,86262,49662,8446,4939,5826,1067,19606,831,1506,649,0,0,1156,58906.0
1669,66600,77452,4654,2374,14905,5089,21749,932,3518,499,179,0,4934,65430.0
1670,96898,12143,2990,1023,974,2862,4609,898,3552,0,119,0,504,46985.5
1671,82483,17581,9820,3623,12679,2802,4223,1199,1623,0,119,599,4936,31661.5
1672,38297,69443,4160,4724,12639,6901,4907,1335,1643,0,179,599,4782,60934.5
1673,50448,31424,7740,5754,11045,5969,17978,834,3956,0,179,299,2195,15953.0
1674,46172,43984,6457,3698,1689,5562,13943,708,802,499,119,0,933,41363.0
1675,62874,43505,4063,3285,4671,4431,8810,910,2239,199,0,299,1255,53005.0
1676,27657,64699,3977,2618,13981,1127,15161,1086,3720,499,119,599,883,45609.0
1677,104386,28957,10567,1710,6920,6895,17063,1194,1724,199,0,599,3236,44089.0
1678,45425,27464,10933,1526,6776,5828,7937,1098,1526,199,179,299,4409,21998.0
1679,46685,25649,4667,5904,13599,4825,20615,770,899,199,0,599,2704,8708.0
1680,44578,44065,11432,4617,12810,2267,15260,679,567,649,179,599,4059,28799.0
1681,48831,36758,6919,4761,8917,5010,12939,914,653,0,0,0,4318,29546.0
1682,27906,7596,10609,5929,8353,2042,13750,1256,1514,649,0,0,4511,-13597.5
1683,81413,18374,9642,997,7784,6515,3737,845,2017,499,179,599,2109,36626.5
1684,74028,5775,10798,5029,14225,4738,23820,1018,681,649,0,599,4719,-6092.0
1685,27287,29388,10759,3305,658,1367,22363,1280,1024,199,119,299,2423,7280.0
1686,53660,23029,2543,5432,2897,3604,18935,937,2736,499,0,299,2646,16569.0
1687,95758,55639,2883,2193,5668,3640,13143,512,519,0,119,599,4500,76934.0
1688,80504,16645,6798,5258,6225,5907,19913,903,1350,199,179,0,1278,20981.0
1689,79720,33105,10040,1224,12811,1058,15321,1237,3854,0,0,0,389,39597.5
1690,54701,15668,11415,875,12291,5256,7418,1277,3445,649,0,299,1648,13364.0
1691,103300,17960,7718,4898,2542,1102,12396,1253,2557,0,119,0,765,44390.0
1692,37674,13357,4068,2952,9770,5941,4986,879,3247,499,119,0,347,10751.5
1693,103560,66604,9478,4359,12186,5507,3346,1191,2380,199,179,299,3573,91452.0
1694,43874,53796,10120,2186,9266,1785,8825,920,1154,0,119,299,1345,51392.5
1695,63642,17804,9820,5303,13572,5278,4215,679,1826,649,119,0,3005,22145.5
1696,117820,16626,3786,5512,3205,4945,16890,1137,2788,499,119,299,2564,42516.0
1697,85160,30132,7715,756,4044,3446,13960,782,2699,199,0,599,329,46163.5
1698,37602,9951,11649,4994,13910,1956,3244,917,3331,649,0,299,3534,523.5
1699,108801,8449,10269,4100,3433,3702,17119,855,3908,199,0,599,3793,25624.5
1700,45931,21065,3308,550,6711,1436,14243,1201,2735,0,0,599,973,18277.0
1701,114377,11130,10839,1094,7384,3365,3132,515,3011,649,0,599,1245,47826.5
1702,49192,64287,10744,5413,877,6935,18556,814,1221,649,119,299,2237,53003.5
1703,66542,53702,10473,5231,1091,5701,20754,1032,3748,0,119,299,2619,47154.0
1704,62520,38993,11473,4373,3059,6566,4087,515,3447,649,0,299,204,48316.5
1705,84772,33875,6861,3936,7007,1496,12839,964,3253,649,0,599,2259,46048.0
1706,78762,8054,4776,1572,5262,2366,13083,962,1700,649,179,299,4184,19391.0
1707,70106,50517,3596,5737,7513,3865,16415,1280,1380,0,179,0,3002,52958.5
1708,101121,78368,2479,1976,13865,2851,23386,1044,2962,0,119,0,362,90470.0
1709,45559,31670,5312,5370,1674,2022,13452,1193,1077,199,179,299,3442,27419.5
1710,53742,51112,8156,3520,9800,4130,16828,568,809,0,119,599,331,45926.0
1711,89669,30307,9919,2164,2826,3844,11310,910,1525,649,179,299,2968,47925.0
1712,100199,69087,8744,4992,9409,6868,5903,551,816,0,0,0,4803,92107.0
1713,41754,49922,5898,3230,3052,2489,3894,564,2306,649,0,599,421,55031.5
1714,23972,65080,4072,1895,13978,6415,4265,1311,2032,649,119,299,762,54449.0
1715,90831,28312,11487,4397,313,3334,19746,1425,1519,649,119,299,2783,37422.0
1716,61873,68985,7624,5716,8921,5432,12965,1418,867,0,119,599,2757,67350.0
1717,114661,59608,2938,5124,12231,4389,11505,1346,1054,649,119,599,248,89077.5
1718,29903,42277,10176,5280,383,1202,21090,1239,3152,199,179,0,3546,19303.0
1719,23020,33551,2761,4545,5884,1230,10334,966,1749,499,0,299,482,23522.0
1720,61755,58597,9254,3160,1812,4634,16374,1233,3483,499,179,0,3475,54801.5
1721,105956,47212,3669,2733,2324,4128,16348,771,979,199,0,0,3858,71608.0
1722,106988,11637,9128,3822,13383,3691,18375,938,3528,499,0,599,3232,22948.0
1723,65648,45258,5862,4697,5248,4491,5393,1029,2321,199,179,299,2295,56218.0
1724,29516,37693,4685,4718,3429,3962,14802,1229,3634,0,119,0,4414,19856.0
1725,22396,11824,8634,2601,10937,3327,6694,772,3851,499,179,0,3011,-4733.5
1726,104082,28950,3931,1806,13836,5904,20373,958,1439,199,179,599,699,43806.5
1727,39129,25488,9308,2137,10056,6424,17911,1319,513,199,179,299,4626,6044.0
1728,21591,2215,5939,1640,3291,5561,23064,672,2575,649,0,299,4091,-26555.0
1729,31303,13523,3126,1115,7173,3784,13655,1067,641,0,119,0,3827,2266.5
1730,50561,77900,8021,5152,4846,6293,12096,1360,1089,199,0,599,1947,73734.5
1731,91719,70689,8437,4709,13270,1803,9410,1449,2282,499,179,299,3861,84460.0
1732,112108,25834,9039,2066,6767,5361,6397,1020,972,649,179,299,1367,59388.5
1733,119616,36474,7373,1476,227,6766,23381,996,2047,649,0,0,122,61166.0
1734,106231,45066,3203,5296,14331,4723,16031,1412,1707,649,0,299,749,63558.0
1735,27314,12400,6135,1816,6073,3901,3910,1294,816,0,119,299,4414,6242.5
1736,39623,12345,10711,2839,10256,1175,21507,1304,1884,199,179,299,1597,-7303.0
1737,87675,35896,9904,4856,5704,2444,21235,1033,944,0,0,299,585,44183.5
1738,116826,30899,4283,2596,8203,5003,17915,571,2843,199,0,0,543,57198.5
1739,85082,30229,6558,5625,7765,6691,15863,1462,2951,649,0,299,2200,36026.5
1740,103624,7583,7347,878,1522,4532,14957,1433,3299,499,0,299,2703,29065.5
1741,53130,6897,9867,3965,691,5349,4615,1366,2461,499,179,599,14,13793.0
1742,71756,73537,7944,2771,11897,2543,13582,1491,2810,0,119,0,1466,77369.5
1743,117624,6567,10674,1546,1739,5998,12397,1339,1346,649,0,299,3375,35995.5
1744,46292,76807,4477,1507,1525,3154,7026,671,2924,199,0,599,244,82958.5
1745,106206,79239,5093,609,69,6290,9869,1134,1084,0,119,0,2614,111491.5
1746,89274,15329,10534,3271,6251,3105,13871,1102,3639,649,179,299,898,27748.5
1747,22469,73792,9207,4383,10440,6456,21830,1235,1298,0,0,599,1478,43343.5
1748,73947,2228,11654,3100,3123,4413,6312,791,970,499,119,0,1382,17983.5
1749,42534,39052,11394,3743,13860,4361,11014,1365,1231,649,119,299,51,28912.0
1750,83620,59769,11813,1505,4724,5179,8019,751,1471,0,179,599,2058,76891.5
1751,68874,48032,8227,5293,11522,2140,13293,908,2594,199,119,0,4918,46847.0
1752,69708,35686,5535,805,7649,5807,6216,1490,3494,499,179,599,2274,45891.0
1753,94553,78981,9004,1458,1287,6653,24859,1309,3629,199,119,599,2161,84181.5
1754,88344,65261,4913,1453,13193,2761,23053,866,2571,0,0,299,3608,67876.0
1755,69138,4809,11381,5770,14638,2940,14222,755,1813,649,179,599,603,3193.5
1756,74302,43785,4340,3168,8767,2806,21908,1024,3378,499,119,299,4043,40125.5
1757,67638,38547,11795,4038,14890,5996,16603,939,2950,199,0,299,4688,28328.5
1758,98249,44818,7289,3177,10364,4173,16340,834,1547,199,119,599,3492,58311.0
1759,22719,73927,2597,2130,14308,1656,13934,1129,1587,649,0,599,2998,54045.0
1760,42890,67681,10836,2291,4954,3503,21345,934,2183,0,179,599,3592,49502.0
1761,97236,39333,9145,3103,744,1658,7625,1189,2151,199,0,599,1004,67859.0
1762,56509,18576,4902,2471,10719,3838,11292,960,1762,0,119,0,3128,18604.5
1763,62534,41405,8645,566,6275,5946,12505,807,782,0,0,299,3134,44429.0
1764,112241,75779,10955,5775,11265,5236,6448,1172,3871,0,0,599,1811,101383.0
1765,38787,33601,9694,1334,12402,3453,22628,594,2640,649,179,0,4820,8043.0
1766,68845,69946,6830,705,4576,2054,17678,908,1898,0,0,599,814,75389.0
1767,77932,69356,9546,3333,5076,6597,9047,1379,3233,499,0,0,531,81357.0
1768,112124,54116,9368,4750,9216,4041,24058,1325,2857,649,119,299,758,66425.5
1769,111659,64894,11834,2214,14666,5003,4214,667,3435,199,119,599,5,94627.0
1770,53062,36635,4160,2032,13888,3338,23010,586,3738,649,179,0,584,22711.0
1771,95713,9465,7878,3645,941,1110,12558,1433,2272,199,179,0,4714,29179.5
1772,107263,58754,9663,3620,5050,6187,10875,502,506,499,179,299,3676,83589.5
1773,115756,40871,5749,1207,13948,2718,16919,871,3614,0,119,599,1534,63282.0
1774,80461,64874,4922,678,767,5291,18225,1027,1287,0,0,599,4892,73245.5
1775,95418,79733,8486,5667,2438,1125,14815,1141,3911,0,179,299,1484,96755.0
1776,86672,31511,10112,5691,9025,1261,8479,522,3724,0,119,299,4451,44208.5
1777,54832,50821,10771,612,10382,3934,3172,597,542,649,119,299,2266,57743.5
1778,51966,67776,5804,1256,14663,6019,20270,1169,3272,499,179,0,2414,52085.0
1779,92545,72167,6878,1396,14069,6917,19044,1250,700,199,119,0,4984,77513.5
1780,32987,77135,4368,3368,8819,3202,9263,1021,3442,649,0,299,560,68516.0
1781,57311,46462,10093,658,376,2604,23752,820,3214,0,119,599,4459,35289.0
1782,51575,63382,5932,1285,12078,5203,14621,1033,2188,0,119,0,1413,57546.5
1783,83852,34574,7608,2303,89,3082,12601,1319,1047,0,0,299,1318,53375.0
1784,21007,43910,8635,2339,11047,4942,10056,866,725,199,179,0,2552,26355.0
1785,90981,75531,8395,3668,13308,1654,24337,683,1132,199,119,0,2860,78179.0
1786,96242,27186,8101,2798,9257,6093,17245,916,2044,649,0,299,1077,39952.5
1787,67517,24813,11292,4578,6066,3463,18678,1228,3910,499,179,599,2866,17913.0
1788,49257,20557,11862,2042,9250,1284,3260,713,1858,199,0,599,1834,24503.5
1789,107272,30060,7531,4708,11251,6566,22736,1347,1704,649,119,0,2526,39587.0
1790,62207,60866,6970,4854,13805,3565,4352,1169,3493,199,0,599,721,66839.5
1791,33281,74104,8344,2654,12264,4801,8243,709,3843,649,179,599,1244,61247.0
1792,81246,8080,10408,1074,10792,1026,12691,1419,2741,0,179,299,1345,18379.0
1793,21435,15854,2375,3538,12411,3274,15565,632,1037,199,179,299,4676,-6814.5
1794,118875,69695,9887,1881,10296,4867,22390,552,980,0,0,299,745,90701.0
1795,111357,29025,3609,1722,11045,4972,20206,1240,3669,499,0,599,877,46939.5
1796,46660,54982,4939,2974,5575,2591,19915,1194,929,0,179,599,133,47323.5
1797,25084,43081,6062,2001,14570,6487,22204,522,1850,499,179,299,4813,10697.0
1798,102197,6368,3613,1358,2655,4381,3166,605,1444,199,179,599,1047,44224.0
1799,33507,29094,8578,4074,14727,5943,24310,1102,3458,499,119,299,2424,-3024.5
1800,92595,48040,9851,4229,1515,2128,15523,1130,2428,0,119,0,2699,63577.0
1801,103807,68766,5679,3465,3017,5113,20439,959,2323,199,119,0,1462,86531.5
1802,65539,25991,9540,3691,14142,3136,4254,1149,3125,649,179,599,1347,32204.0
1803,27491,3301,11488,2096,13654,1156,7286,981,3987,199,119,599,1364,-11685.5
1804,70192,30610,9074,2061,7811,2289,11009,619,610,649,179,599,1231,40192.5
1805,100395,36678,5996,3022,7343,3181,7007,1172,711,0,0,599,4261,63354.5
1806,83888,26466,6786,3099,12339,3511,17992,707,2206,199,179,0,3705,30554.5
1807,93609,42875,7695,2891,1573,6720,10758,1360,1350,649,179,299,4082,61563.0
1808,29077,28081,11347,3175,5597,2771,12723,817,3425,0,119,0,1579,12511.5
1809,40953,26354,8998,2683,10728,2155,17590,837,1486,499,0,299,3419,10418.5
1810,96919,20300,4366,776,3926,3788,18638,654,1495,649,0,599,2017,38279.5
1811,87889,66384,8764,4382,10244,6153,15234,1274,3118,499,0,299,4017,71116.0
1812,43821,62892,10976,4104,3796,3976,17011,1367,3601,199,119,299,3037,47743.5
1813,57567,37525,11273,2578,8823,6251,10889,654,3838,649,119,299,761,34637.0
1814,44860,28532,3614,4842,10053,4499,15016,1341,2499,0,119,299,3972,16212.0
1815,41195,8464,6555,5006,12144,3913,18415,893,2410,0,119,0,4744,-11328.5
1816,97475,18562,4416,4577,1232,1203,7744,1004,1165,499,119,599,4646,45809.5
1817,110874,57514,9288,4668,2264,2822,12796,1470,849,0,179,599,598,86939.0
1818,107266,76219,8862,1620,2047,2359,14965,812,2037,199,0,299,2202,101894.0
1819,41427,34634,5653,5268,535,6057,7287,1297,3477,199,119,599,3743,29870.0
1820,47083,2060,8639,5965,7884,3544,4002,758,3228,499,0,0,416,3682.5
1821,107046,11269,2496,3023,11725,1441,16589,656,3785,649,119,299,3433,29919.5
1822,77372,65143,2504,5919,6881,2315,15922,513,750,0,179,599,3417,73639.5
1823,64064,25065,9699,3870,13017,5037,3084,576,2066,199,0,599,2564,32197.5
1824,27813,4895,7733,4882,7378,2148,22379,838,2866,649,119,299,1082,-20501.0
1825,51598,14352,10055,2408,3097,6782,16015,908,1706,199,179,0,587,9386.0
1826,113106,51737,5216,4020,9467,5966,18373,893,3432,199,179,299,4867,67713.5
1827,47082,34016,7688,4807,14338,2198,8156,1346,2736,649,0,299,2807,27048.5
1828,49241,63304,11600,4996,3073,6611,10194,719,3272,649,119,599,3658,55574.5
1829,116214,13962,6364,5250,1025,3916,8783,1243,3698,0,179,599,2223,47066.5
1830,64569,35302,8042,3605,14485,4885,8695,932,1819,499,179,299,4417,35238.0
1831,31745,6011,3477,997,2051,5175,15357,1305,3594,499,179,299,2183,-7382.5
1832,46029,21782,6960,4087,13808,3859,19537,954,2445,199,0,599,2021,4684.5
1833,33025,69691,4397,5947,3621,3962,12653,1153,578,499,0,299,4775,57283.0
1834,34288,41725,10301,4693,14182,6424,5019,1262,1045,199,119,0,3613,29812.0
1835,109186,11196,10841,2913,4563,2367,19155,1425,1993,649,119,299,2369,29438.0
1836,26540,45459,8194,4300,14405,5665,3570,1307,1423,199,0,0,1359,34589.0
1837,117768,34769,9570,962,8392,6210,10922,639,1118,0,0,299,780,67328.0
1838,101958,26700,9730,3260,4403,3909,19200,1487,804,199,0,299,1536,43503.0
1839,88878,78427,3499,3957,3323,3216,14769,997,2746,199,179,299,170,96509.5
1840,61846,7269,9235,772,3358,4405,9153,1153,3762,0,0,599,4224,10416.0
1841,95932,45880,2595,1650,6141,4059,22075,1140,3803,0,119,599,2727,56160.5
1842,37482,10320,2978,5707,5017,3283,13301,1335,2097,499,179,599,4492,-1933.5
1843,43411,51589,2730,3889,6435,5494,8507,1316,3101,649,0,599,2108,47740.5
1844,70975,78276,2056,518,7321,1820,7869,1029,1547,649,119,599,1658,94436.0
1845,80545,37897,4243,2116,2971,4060,18591,1254,2198,0,0,599,1795,47037.5
1846,98797,60565,7879,3678,13170,3524,6655,1175,1984,649,119,299,2785,82172.0
1847,72307,32930,3701,4581,8777,5940,19347,1331,2730,199,179,0,396,33402.0
1848,23093,59233,9229,911,3345,3632,5492,595,2368,649,179,599,803,51536.0
1849,97258,16380,3286,1241,12046,3662,15304,527,3154,0,119,599,3004,32184.5
1850,42042,78896,10303,3171,5816,3825,9512,1487,582,649,119,299,3769,71942.5
1851,72930,72934,11393,3279,4604,6372,18243,729,592,0,179,599,3289,72944.0
1852,64413,57830,2947,3124,3424,5453,11774,915,3849,499,179,299,654,64393.5
1853,113623,7529,6121,5999,4100,4129,7350,955,3164,0,119,599,1876,40103.0
1854,117883,51178,8553,1014,14628,5014,13882,524,3656,199,119,0,267,76868.0
1855,53756,8937,2757,706,8551,6518,7656,1186,3120,199,0,599,1092,12697.0
