user_id,monthly_income,current_balance,food_expense_monthly,transport_expense_monthly,shopping_expense_monthly,utilities_expense_monthly,rent_bill_upcoming,internet_bill_upcoming,electricity_bill_upcoming,subscription_netflix,subscription_spotify,subscription_prime,other_upcoming_bills,predicted_balance_15_days,last_month_dining,last_month_shopping
948,27538,125599,8317,5211,22795,6249,8000,800,2571,199,0,0,4618,88125.0,8778.17,18493.39
949,84401,132849,4195,6918,19555,5019,0,800,1009,649,119,299,15,112114.5,5169.45,14767.93
950,118526,94679,13769,2674,22311,8589,35000,800,1604,649,179,299,2156,30320.5,14173.01,22322.06
951,93492,47328,7222,3823,24645,6252,35000,800,3048,499,119,599,3155,-16863.0,9041.98,31634.83
952,89626,31033,10846,7756,8447,4020,0,800,3945,0,119,0,419,10215.5,11426.08,9883.13
953,106548,20304,9516,2300,9289,4016,8000,800,2739,199,119,299,2765,-7177.5,10062.78,7877.32
954,80237,127378,12197,4656,7524,3799,25000,800,3076,199,179,599,3225,80212.0,11610.61,8195.88
955,115086,34894,13515,7346,20343,9566,12000,800,1771,0,179,299,755,-6295.0,10669.55,16895.28
956,25855,127539,4213,3949,10481,7009,35000,800,3492,499,119,0,4797,70006.0,5312.59,10831.57
957,32310,23355,11347,1409,1368,9504,12000,800,1828,0,0,0,2645,-5732.0,10320.98,1345.08
958,72694,128878,8497,4008,19822,2321,25000,800,2585,0,179,0,53,82937.0,10791.8,19595.79
959,109803,98054,12963,6018,19287,3485,0,800,1417,199,0,299,561,73901.5,12376.2,22491.67
960,49945,159191,10143,5486,21111,8166,12000,800,1849,0,119,599,1762,119609.0,12823.69,24833.56
961,113358,104569,11682,3174,7356,5013,25000,800,1234,199,119,599,4703,58302.5,14311.14,6103.22
962,23999,21232,11261,7889,22430,7136,35000,800,1261,499,0,599,1237,-42522.0,8777.4,27103.44
963,140591,39212,12798,2903,19341,9125,35000,800,840,499,119,599,4681,-25409.5,9286.17,20187.38
964,55928,91584,12494,1212,12097,6287,12000,800,2489,0,0,299,36,59915.0,10761.23,9426.91
965,117355,59797,5455,6458,21604,6811,0,800,2512,649,179,0,4987,30506.0,4691.35,16195.67
966,101221,49607,3715,2316,6622,5825,8000,800,2354,0,119,299,4699,24097.0,3300.47,6682.08
967,82063,36176,10866,3599,17713,7384,25000,800,3491,199,0,299,3013,-16407.0,8659.96,18788.85
968,92476,175775,10278,7880,22808,7992,35000,800,1571,0,179,0,2835,110911.0,7476.47,28685.94
969,128558,118074,14660,7765,21260,6355,25000,800,1964,649,119,0,3305,61217.0,16107.89,22862.79
970,123932,55943,4136,1659,15558,4425,25000,800,3947,199,119,299,1934,10756.0,5142.84,19161.79
971,99902,91274,9355,1532,4907,3937,25000,800,2669,499,119,299,3834,48188.5,11080.09,3921.55
972,91343,163803,8509,3980,5360,7506,35000,800,1621,199,119,0,634,112752.5,10047.82,4781.89
973,38348,147310,12518,2153,10975,6820,35000,800,2578,0,179,599,3500,88421.0,16240.56,10586.29
974,102260,96206,10367,2548,20141,2445,12000,800,3359,649,179,299,2269,58900.5,12746.29,18864.47
975,51266,102424,5545,6934,2903,7778,35000,800,3833,199,179,0,4992,45841.0,6892.28,2449.17
976,21325,168931,2321,2836,16750,5704,25000,800,3898,199,0,299,2793,122136.5,2255.79,12226.9
977,147565,125876,5156,6678,16963,7031,12000,800,2582,199,179,0,3982,88220.0,4042.73,19700.86
978,147114,36050,7240,3222,3153,8242,35000,800,1763,0,0,0,4248,-16689.5,8728.19,3599.38
979,53164,9127,6114,4004,3211,9421,12000,800,2438,199,179,0,2089,-19953.0,5109.21,3778.26
980,109173,83216,10104,3682,17439,5145,0,800,2817,499,0,0,1629,59286.0,13062.72,18550.44
981,78891,67707,14839,4486,5196,6719,0,800,1459,199,0,599,3782,45248.0,12655.71,6206.63
982,105789,81985,12841,1487,1643,7982,25000,800,2661,0,119,299,1934,39195.5,16569.44,2095.06
983,51377,96342,2384,5126,24546,6701,12000,800,3567,499,179,0,2429,57489.5,3002.38,27100.68
984,56831,177624,5169,7587,22315,6253,35000,800,1836,0,119,299,1049,117859.0,4032.06,19510.92
985,67062,99996,6856,5741,22324,9366,25000,800,1603,0,0,599,2646,47204.5,6412.01,17307.14
986,98066,167538,7054,7965,17367,5955,12000,800,3122,199,0,599,2699,128948.5,8763.32,18774.93
987,107531,29638,12962,5797,8325,9663,0,800,3575,649,119,599,363,5159.5,15410.03,10560.51
988,85270,73603,3693,7375,16782,7021,0,800,3959,499,119,0,3012,47778.5,3037.42,12207.71
989,73498,41880,8563,3834,3732,4076,0,800,3240,199,0,299,4938,22301.5,8612.13,4273.15
990,74202,5744,2668,6971,5257,3351,35000,800,2336,0,119,299,3043,-44976.5,2078.97,4478.23
991,79615,164323,6987,2383,23964,3228,12000,800,2351,199,179,599,3940,125974.0,8541.32,22625.8
992,112093,87169,10522,4765,20256,8816,8000,800,3577,649,179,0,3048,48736.5,8550.83,14197.71
993,90618,140621,6884,6691,22526,3055,0,800,1650,649,119,299,4051,113475.0,4891.73,22983.45
994,49320,72408,12829,2917,24855,7583,8000,800,1008,199,0,299,3060,34950.0,9439.44,23103.56
995,50278,183212,13578,1501,11363,7475,12000,800,999,649,0,299,733,150773.5,15974.52,10594.24
996,132148,35214,3343,1438,5246,5673,12000,800,1662,199,0,0,3383,9320.0,3310.26,4988.66
997,44377,50429,6740,3411,18082,9201,12000,800,2261,199,0,599,3939,11914.0,7989.42,22748.09
998,101374,199365,5186,4433,20727,5523,25000,800,2765,649,179,299,328,151410.5,4230.76,17752.08
999,110510,44224,5551,2124,15179,4551,8000,800,2152,199,119,299,4662,14290.5,5053.24,12319.95
1000,22654,122488,5365,1084,10670,4807,25000,800,3748,649,119,0,135,81074.0,5983.0,10081.43
1001,148001,154613,14729,3210,19811,7688,35000,800,3149,0,0,599,3764,88582.0,12495.35,17145.38
1002,77122,56349,7293,1288,3900,5519,12000,800,964,649,0,0,2348,30588.0,9370.58,4254.78
1003,56861,172413,3634,1809,11014,8422,12000,800,2461,199,0,599,4916,138998.5,2791.29,8885.63
1004,26713,186531,12804,2369,10923,5370,12000,800,3703,649,179,0,418,153049.0,16245.95,9437.12
1005,89292,14062,10502,6901,6699,3913,35000,800,1196,499,179,0,2437,-40056.5,13125.84,7325.7
1006,120935,64863,12553,5528,2719,2601,12000,800,2434,0,119,299,1593,35917.5,9077.28,2286.48
1007,143848,115664,14782,5885,12747,7257,35000,800,3369,499,0,599,1553,53508.5,13718.74,14791.01
1008,125265,120355,13018,6392,22937,2342,25000,800,2904,0,0,299,3812,65195.5,12972.66,23485.52
1009,84081,66963,9706,2538,12593,9581,35000,800,2241,499,119,599,2039,8457.0,10127.3,9858.85
1010,138882,98407,6299,1727,4933,8588,8000,800,843,499,119,299,909,76164.5,6043.16,4747.54
1011,124055,46233,11098,6387,1612,5583,8000,800,2488,199,119,599,2428,19260.0,11087.63,1316.97
1012,56227,41797,2051,4575,12770,9797,0,800,2078,0,119,299,4780,19124.5,1962.54,14983.27
1013,129187,174333,2539,5011,14326,2201,25000,800,3391,0,0,599,3385,129119.5,2717.46,17693.84
1014,63867,30337,12423,3840,24182,9915,35000,800,2820,0,0,599,814,-34876.0,13606.47,30541.27
1015,116159,17800,7295,5032,18311,4853,0,800,1044,199,119,299,4519,-6925.5,6580.43,19697.7
1016,83111,67400,13615,2486,15307,6036,35000,800,823,199,179,0,3038,8639.0,17451.16,11183.41
1017,99279,171295,12638,6387,5068,8059,8000,800,1436,0,0,599,3710,140674.0,13319.8,6415.02
1018,120389,184315,3619,6037,7969,8495,35000,800,3426,199,119,599,326,130786.0,3729.38,6319.0
1019,142511,187018,12264,4790,10814,9335,25000,800,2549,649,119,299,917,138083.5,15682.77,12289.63
1020,61180,186519,11588,3263,11883,3878,12000,800,849,649,119,0,3289,153507.0,9512.58,13954.97
1021,24933,74106,12988,1730,12879,5688,25000,800,2008,499,0,0,4012,25144.5,11896.53,15299.22
1022,144192,90408,9142,1235,9396,6068,0,800,3329,199,179,0,2933,70047.5,7078.42,7584.26
1023,132066,140763,6371,7475,23199,3235,35000,800,2914,199,119,0,4799,76792.0,5222.23,29493.37
1024,117602,9570,10650,2803,16388,8376,0,800,1040,649,119,299,4703,-17148.5,11257.39,14744.44
1025,81230,155164,11101,2327,11918,3174,0,800,2728,0,0,599,458,136319.0,12597.11,15228.83
1026,89342,116212,14767,6676,10400,2386,25000,800,3211,0,179,0,4699,65208.5,11507.28,13404.58
1027,114187,121391,13373,3917,3072,2599,0,800,1122,649,179,599,1955,104606.5,10798.5,3483.65
1028,136422,67429,4549,7563,16049,2744,8000,800,2184,199,119,0,3507,37167.5,3458.37,11748.3
1029,147973,147048,11431,7116,23335,5509,0,800,2952,199,119,0,138,119144.5,8409.75,20647.23
1030,67676,88878,2466,4197,23677,4937,8000,800,2762,499,119,299,2839,55921.5,1862.86,20427.74
1031,140005,176539,2774,7055,19667,8903,0,800,3163,499,179,0,3751,148947.5,2096.38,20544.33
1032,79466,104144,11277,1379,11756,6551,8000,800,1928,499,179,299,2246,74711.5,11445.27,10725.97
1033,107052,149513,6399,1193,22241,4801,35000,800,2780,0,179,0,492,92945.0,7434.39,24893.47
1034,42490,7241,6559,6258,1811,3406,25000,800,1777,0,0,299,4385,-34037.0,7084.34,1550.11
1035,125892,163165,10734,5273,6041,4053,35000,800,1846,0,119,599,181,111569.5,10974.38,7364.47
1036,37691,163414,11700,6997,6213,3761,12000,800,3411,649,179,299,3090,128650.5,9065.33,6281.8
1037,109067,53962,14400,2666,22712,2331,8000,800,1269,499,119,299,1960,19961.5,18234.17,18996.64
1038,89134,193484,3456,4605,21407,4861,8000,800,3494,649,179,299,1209,161689.5,3880.2,27472.41
1039,137480,132329,5472,7664,9949,8904,8000,800,1248,649,0,0,2372,103265.5,6009.71,8436.61
1040,32993,144314,14474,2668,16988,9265,35000,800,1452,499,119,599,2797,81350.5,13621.52,18379.42
1041,143583,57709,9290,6162,16675,9976,8000,800,2380,649,0,299,4156,20373.5,10188.91,21120.16
1042,102225,87424,6863,5188,14048,4448,12000,800,3424,0,0,299,1790,53837.5,6450.32,10876.11
1043,60662,99639,3597,4114,22203,2418,25000,800,1264,499,119,299,4668,50824.0,3556.02,19345.27
1044,28295,156093,6960,4141,8749,5012,8000,800,1922,199,0,599,1114,131028.0,6621.56,9009.57
1045,87785,22973,2584,5933,16869,6644,8000,800,3759,499,119,599,4311,-11129.0,2732.34,14111.97
1046,108662,18421,9749,7070,14695,3913,35000,800,2269,0,179,0,2325,-39865.5,9052.79,14181.34
1047,72932,84058,14353,3748,24509,9716,25000,800,3275,199,119,599,4635,23268.0,12713.97,29707.68
1048,45560,105744,6481,1521,23364,7994,25000,800,1270,0,119,0,2106,56769.0,7542.31,28196.33
1049,81704,195069,8809,1271,2975,5091,25000,800,3836,199,179,0,3551,152431.0,6956.41,3555.39
1050,33904,7194,10159,5488,21158,9501,12000,800,1650,199,179,299,4607,-35693.0,8105.27,21349.18
1051,87697,148250,12962,2655,10671,2076,12000,800,1904,0,179,299,3412,115474.0,9220.64,13540.87
1052,84043,91376,10854,6002,23404,2382,0,800,1075,199,179,299,4378,63125.0,11915.21,16939.98
1053,93159,75668,11324,4189,5336,5030,25000,800,3042,649,179,599,998,31461.5,11297.91,5192.59
1054,141349,38338,10421,3995,6682,4032,35000,800,1817,0,0,299,1756,-13899.0,11993.28,8543.06
1055,119968,14353,6431,5119,21193,3661,12000,800,931,0,0,599,191,-18370.0,4631.09,20282.07
1056,39291,10732,10273,6265,22593,7166,8000,800,1884,649,179,599,2976,-27503.5,7576.6,16932.97
1057,86362,66492,5000,4932,4301,9267,0,800,1335,499,179,599,1285,50045.0,5294.61,5079.51
1058,31371,85393,13613,4547,21261,8480,0,800,1107,649,0,0,2805,56081.5,13890.44,25020.21
1059,59244,121869,14929,2270,24462,5277,12000,800,2657,649,119,599,2845,78731.0,11903.67,28662.73
1060,129089,147806,7337,6200,10679,9793,25000,800,2723,0,0,299,3457,98522.5,5950.15,11627.31
1061,38915,49245,14050,5626,4810,3106,0,800,1775,499,179,299,4842,27055.0,12911.93,5860.31
1062,70931,141667,11515,4270,12586,3042,8000,800,3953,499,0,299,4731,107678.5,8765.6,9887.88
1063,108253,103854,12671,5723,4916,9391,12000,800,2399,649,179,299,2305,68872.5,11234.44,3869.6
1064,33741,54854,14308,7020,12931,8544,8000,800,1766,199,0,0,3657,19030.5,12857.62,16449.77
1065,96314,166340,8529,6697,11413,3520,25000,800,2024,199,119,599,3697,118822.5,8606.52,11081.98
1066,60600,11322,5490,2063,13995,6913,25000,800,2975,0,179,0,1218,-33080.5,4170.31,14774.96
1067,39522,113759,6897,3049,3063,8397,25000,800,3416,499,179,599,2761,69802.0,7613.42,3099.95
1068,62467,134983,4179,6368,13443,5856,12000,800,3322,499,179,299,2862,100099.0,5017.03,16944.84
1069,72111,24780,9088,1709,7605,9605,0,800,1192,499,179,0,4931,3175.5,10020.75,5342.95
1070,144763,69163,4632,4937,9171,3571,8000,800,2278,649,0,0,4795,41485.5,5486.48,9155.32
1071,51521,5385,8189,2283,3608,2137,35000,800,2376,499,0,299,389,-42086.5,6747.06,2671.05
1072,30952,45187,6974,7732,7921,2082,35000,800,1633,649,179,299,429,-6156.5,6166.52,6873.08
1073,144157,78451,12487,2964,11381,9659,0,800,986,0,179,299,3529,54412.5,12974.56,9546.65
1074,122889,149432,12354,2970,7438,5459,12000,800,1268,649,179,0,3501,116924.5,15955.01,5772.08
1075,35205,56540,4087,3829,1068,4732,25000,800,1515,0,0,0,1448,20919.0,4870.61,1169.54
1076,138363,134659,11249,1299,14780,2978,8000,800,843,499,179,0,2472,106713.0,10453.84,10886.21
1077,99249,41502,7534,7518,3215,5705,25000,800,2283,199,179,0,2992,-1937.0,9675.34,4027.03
1078,53921,139169,2346,1786,4559,6456,0,800,3933,0,119,0,2271,124472.5,2579.29,3542.93
1079,59375,136114,14138,6368,1381,6079,12000,800,3402,199,119,599,4309,100703.0,17568.2,1002.2
1080,84695,32222,7677,7217,14272,9196,25000,800,3116,199,0,599,1113,-17786.0,8752.64,13764.49
1081,92498,163444,14750,5651,21094,9837,25000,800,2801,199,179,599,2482,105718.0,10779.42,20184.25
1082,20667,109892,9606,2806,5595,3143,0,800,1400,0,119,0,4171,92827.0,12101.77,4479.68
1083,58849,86452,12350,5720,17379,6991,25000,800,1273,499,179,599,2104,34778.0,11421.61,21193.9
1084,128685,132565,4887,3476,16687,8830,35000,800,1217,499,0,599,1983,75527.0,6246.53,15123.12
1085,64944,32448,13878,6509,4623,9822,8000,800,936,649,0,0,1218,3429.0,13752.79,5978.41
1086,114592,170378,12400,2516,11873,5228,35000,800,803,649,119,0,3443,113555.5,12395.03,14500.58
1087,36186,199514,12910,2008,19562,4040,12000,800,2854,649,0,299,2338,161314.0,13380.73,20866.9
1088,27681,77710,11276,6806,10701,8912,25000,800,1548,499,119,599,166,30131.5,10689.12,9150.61
1089,121630,134173,11979,4104,13696,6747,12000,800,2055,199,179,0,778,99899.0,11337.47,10773.99
1090,110168,10676,12659,5984,13444,7408,35000,800,2598,0,179,0,2255,-49903.5,10887.53,11707.83
1091,39980,141729,5489,3118,1146,3277,8000,800,1247,499,119,299,1190,123060.0,4188.63,928.12
1092,29481,26180,12988,2731,5948,8884,12000,800,2181,0,119,599,700,-5494.5,10314.17,6445.39
1093,34139,122026,5628,4109,5129,3564,0,800,2793,499,0,299,3489,104931.0,4002.65,3812.19
1094,88801,161038,2205,4319,15932,4691,0,800,1287,199,0,0,2993,142185.5,2603.12,19827.12
1095,130233,44041,9255,7381,9372,9006,8000,800,1977,649,179,599,1570,12760.0,10156.89,10235.23
1096,39453,178516,8569,4446,16937,2156,25000,800,3338,499,0,299,4410,128116.0,7551.49,14813.45
1097,66860,132870,8008,1813,3477,2891,8000,800,943,499,0,599,4699,109235.5,10074.3,4062.1
1098,90480,157698,4552,7492,23881,2751,25000,800,2137,0,179,299,36,109909.0,3381.5,26861.9
1099,131582,185379,14995,7007,22482,7045,25000,800,2299,649,179,599,4821,125267.5,19457.22,28803.16
1100,56657,169399,10975,3787,17504,3430,12000,800,2416,499,179,0,2291,133366.0,13872.1,20022.59
1101,31107,138879,13884,6945,10675,5061,35000,800,3358,199,179,599,661,79800.5,13111.98,10096.84
1102,95521,48677,6119,5431,11894,3550,0,800,829,0,119,0,2863,30569.0,4370.32,14887.57
1103,147997,41075,7900,1229,11865,7968,0,800,2913,0,119,0,1524,21238.0,8141.48,15268.59
1104,120377,76575,14997,7378,1512,8096,25000,800,3988,0,0,0,1373,29422.5,15040.63,1104.3
1105,55565,41013,10913,3056,4553,6288,12000,800,1675,499,119,299,2987,10229.0,11847.45,3500.24
1106,130408,37838,12465,6436,13450,4436,0,800,2262,649,0,599,1559,13575.5,10016.18,16343.6
1107,23079,115622,7903,6806,5692,4596,35000,800,1497,0,119,599,3364,61744.5,9092.47,5301.23
1108,136541,169989,5395,3259,14054,6558,0,800,3374,199,119,299,2779,147786.0,5274.15,16980.19
1109,32864,177152,10287,3270,16381,9226,25000,800,2767,0,0,0,3341,125662.0,10904.83,19258.12
1110,120099,64957,14604,4596,14538,7463,25000,800,2230,499,179,599,2816,12233.5,16692.11,17364.77
1111,78394,118430,7118,5866,4994,7826,25000,800,1427,499,179,0,2186,75437.0,6438.09,6001.39
1112,113311,113607,3954,2380,18476,4435,0,800,3877,0,119,0,1167,93021.5,3682.21,20657.9
1113,36316,168209,9591,6630,12400,6031,25000,800,886,649,179,0,138,123231.0,10467.19,13176.05
1114,149233,195903,11092,2457,9454,9360,35000,800,1465,0,179,599,2055,139623.5,9499.69,12013.35
1115,51590,67210,13245,1275,2252,7778,35000,800,3190,0,179,0,2090,13676.0,13723.7,1590.0
1116,82072,186516,5404,4690,7619,6684,0,800,3598,199,0,599,3224,165897.5,5220.23,9657.27
1117,91845,167036,3866,2860,20485,5100,25000,800,2450,199,0,0,2536,119895.5,3337.14,18862.0
1118,106118,24807,8931,6697,10007,2957,25000,800,3729,649,0,599,4277,-24543.0,7270.54,11256.53
1119,93084,95914,8222,4009,17019,7915,25000,800,1814,649,179,599,4792,43498.5,9354.6,21649.45
1120,30221,91807,14138,2953,17414,6162,8000,800,972,0,179,299,449,60774.5,12725.1,17966.35
1121,117454,151920,4323,1857,11493,2142,35000,800,1483,199,119,0,1375,103036.5,4755.95,11846.84
1122,110081,186425,8979,4445,11696,3969,12000,800,3705,0,0,599,3886,150890.5,11375.18,13753.56
1123,142309,26214,8061,3460,24392,3142,0,800,2255,649,119,299,3198,-633.5,8389.4,28213.04
1124,129492,22807,10876,6763,11945,6049,12000,800,1820,649,179,599,1116,-12172.5,12570.21,14897.34
1125,46293,41345,5925,3717,14298,3205,12000,800,3828,649,0,599,1010,8886.5,5355.62,15543.15
1126,140016,34985,5983,2588,3594,2561,12000,800,2980,199,119,299,1905,9320.0,6074.63,3569.25
1127,116627,181213,10179,3612,13930,2009,35000,800,3391,499,179,0,1292,125187.0,8983.43,17479.99
1128,106926,178582,13286,3495,18004,5459,0,800,889,0,119,299,3814,152539.0,16240.56,15689.95
1129,95997,186876,8921,2197,22089,7091,0,800,3440,0,179,599,773,160936.0,11036.23,18277.06
1130,104616,85459,11293,3525,8090,5776,35000,800,3223,649,179,599,2648,28019.0,9709.41,9870.19
1131,89579,42507,10078,6219,1588,9593,25000,800,3391,199,119,0,179,-920.0,12948.43,1750.06
1132,27381,51031,7989,5249,11983,7812,25000,800,1458,649,0,299,3643,2665.5,6736.63,10329.14
1133,92363,190507,9528,2079,10766,5234,0,800,3499,649,119,0,4419,167217.5,7819.92,10069.04
1134,31644,74273,9166,7928,6023,3635,0,800,3910,649,119,599,743,54077.0,10746.3,6665.48
1135,41916,197442,2315,3053,22730,6572,8000,800,2134,0,0,299,2037,166837.0,2606.81,19054.86
1136,107041,94659,6247,3784,13007,7920,12000,800,1891,649,119,599,4145,58977.0,5175.22,12295.63
1137,61820,47085,10935,2942,17125,6372,25000,800,3417,649,179,0,4910,-6557.0,12818.65,19687.68
1138,76343,198794,4871,4145,1532,2624,0,800,3012,649,119,0,2333,185295.0,3849.0,1594.8
1139,46005,13132,2404,2066,13096,5717,0,800,1019,649,0,599,2400,-3976.5,1840.63,15161.58
1140,55422,160274,11682,7646,6523,3880,25000,800,2385,499,179,599,1455,114491.5,10663.18,7641.34
1141,103508,44549,7725,5062,7918,8346,0,800,3522,649,0,0,2102,22950.5,9324.93,5742.15
1142,120198,22868,10018,3973,12673,7450,35000,800,1252,199,119,599,1694,-33852.0,8637.67,12343.03
1143,43633,74646,9021,5618,19617,8235,12000,800,2699,0,119,0,2433,35349.5,11454.89,23960.19
1144,52994,55586,9029,1009,6466,5185,35000,800,1378,499,119,299,3288,3358.5,6619.65,7556.91
1145,50348,47625,11509,6671,9642,8914,8000,800,3851,499,179,599,1673,13656.0,11574.41,10158.28
1146,125730,180203,12792,5139,6735,9155,8000,800,1957,199,179,299,3477,148381.5,14186.57,5288.42
1147,47517,42412,11539,4723,8437,7059,25000,800,2271,199,179,599,2656,-5171.0,13737.17,8933.75
1148,42677,7190,10159,2619,3890,2748,0,800,3455,499,119,599,975,-8965.0,12239.98,4816.11
1149,142953,54880,12261,1014,22266,7297,8000,800,2635,649,119,299,4947,16012.0,15012.06,27662.42
1150,46594,40314,4524,3908,17338,5796,35000,800,1128,0,119,599,349,-13464.0,5603.63,14100.81
1151,117493,46540,11932,1154,1911,6605,12000,800,1774,649,119,299,2433,17665.0,9180.1,1567.03
1152,141457,19260,6370,2065,13746,8053,8000,800,1013,499,179,0,1094,-7442.0,5382.82,13320.22
1153,94712,77819,12228,2658,1692,3550,8000,800,3513,199,119,0,890,54234.0,15139.08,1213.37
1154,100690,47643,10864,2717,14518,2463,0,800,2764,649,179,0,3072,24898.0,12997.32,13183.71
1155,109923,25847,14032,2504,4230,2534,8000,800,2139,649,179,0,2170,260.0,14183.97,3333.66
1156,67677,5345,4188,2862,10314,6910,35000,800,918,649,179,299,1527,-46164.0,3270.68,9721.14
1157,54231,64950,2692,7832,16112,4048,8000,800,3108,649,179,599,3313,32960.0,3054.31,15604.5
1158,81258,83337,2103,1831,9732,8055,8000,800,1795,499,0,0,1461,59921.5,1864.26,12442.26
1159,32816,180523,8055,3407,4399,9167,8000,800,3328,0,0,599,1563,153719.0,8744.57,3593.73
1160,118784,96251,2769,2457,17786,2154,8000,800,2398,0,119,299,1998,70054.0,3051.09,14155.54
1161,97580,50069,12207,4850,1418,6359,35000,800,2241,0,0,0,1946,-2335.0,10626.78,1559.1
1162,112315,42255,13951,2506,23129,5499,8000,800,2526,199,119,0,2208,5860.5,18117.23,17681.68
1163,62212,9541,14109,1692,24882,5308,8000,800,1218,0,179,0,3562,-27213.5,16727.73,30992.6
1164,41838,123594,5368,5993,24745,4182,0,800,3738,499,0,599,2600,95214.0,3976.84,25209.47
1165,72904,196267,8959,4988,6672,6201,8000,800,1736,499,0,599,4714,166509.0,10523.53,4920.35
1166,82876,155606,3495,5763,13688,6307,25000,800,1997,499,119,0,348,112216.5,4237.29,16640.69
1167,144066,154240,14767,2812,24099,4936,12000,800,1413,0,179,0,4099,112442.0,12218.25,22865.79
1168,61149,101183,11233,6761,20650,7397,25000,800,1271,0,179,599,3740,46573.5,9622.87,14839.15
